  0.90000000      -3.0221377      0.97570262      0.26800000     -0.73037462E-01
  0.90000000      -3.0226659      0.97513019      0.26900000     -0.72874292E-01
  0.90000000      -3.0214240      0.97647660      0.27000000     -0.73208966E-01
  0.90000000      -3.0202730      0.97772629      0.27100000     -0.73519020E-01
  0.90000000      -3.0190288      0.97907885      0.27200000     -0.73856811E-01
  0.90000000      -3.0178119      0.98040361      0.27300000     -0.74188423E-01
  0.90000000      -3.0177208      0.98050279      0.27400000     -0.74241335E-01
  0.90000000      -3.0164605      0.98187680      0.27500000     -0.74587290E-01
  0.90000000      -3.0152292      0.98322100      0.27600000     -0.74926502E-01
  0.90000000      -3.0140392      0.98452188      0.27700000     -0.75255527E-01
  0.90000000      -3.0134718      0.98514276      0.27800000     -0.75427901E-01
  0.90000000      -3.0161906      0.98217130      0.27900000     -0.74980211E-01
  0.90000000      -3.0149645      0.98351030      0.28000000     -0.75322914E-01
  0.90000000      -3.0239932      0.97369314      0.28100000     -0.73531800E-01
  0.90000000      -3.0225643      0.97524022      0.28200000     -0.73934023E-01
  0.90000000      -3.0227308      0.97505985      0.28300000     -0.73869364E-01
  0.90000000      -3.0223568      0.97546510      0.28400000     -0.73990864E-01
  0.90000000      -3.0264937      0.97099161      0.28500000     -0.73192674E-01
  0.90000000      -3.0252909      0.97229014      0.28600000     -0.73539949E-01
  0.90000000      -3.0238416      0.97385714      0.28700000     -0.73955182E-01
  0.90000000      -3.0239775      0.97371009      0.28800000     -0.73937832E-01
  0.90000000      -3.0224988      0.97531117      0.28900000     -0.74364425E-01
  0.90000000      -3.0226781      0.97511694      0.29000000     -0.74294967E-01
  0.90000000      -3.0213378      0.97657017      0.29100000     -0.74684324E-01
  0.90000000      -3.0201009      0.97791320      0.29200000     -0.75043570E-01
  0.90000000      -3.0187637      0.97936722      0.29300000     -0.75434695E-01
  0.90000000      -3.0174473      0.98080079      0.29400000     -0.75821065E-01
  0.90000000      -3.0161618      0.98220270      0.29500000     -0.76199642E-01
  0.90000000      -3.0149183      0.98356079      0.29600000     -0.76567111E-01
  0.90000000      -3.0137364      0.98485320      0.29700000     -0.76917519E-01
  0.90000000      -3.0133540      0.98527171      0.29800000     -0.77051215E-01
  0.90000000      -3.0123772      0.98634164      0.29900000     -0.77347882E-01
  0.90000000      -3.0115045      0.98729855      0.30000000     -0.77614345E-01
  0.90000000      -3.0104549      0.98845062      0.30100000     -0.77929737E-01
  0.90000000      -3.0095208      0.98947707      0.30200000     -0.78211360E-01
  0.90000000      -3.0090614      0.98998235      0.30300000     -0.78366616E-01
  0.90000000      -3.0082274      0.99090010      0.30400000     -0.78619709E-01
  0.90000000      -3.0076570      0.99152832      0.30500000     -0.78798906E-01
  0.90000000      -3.0074829      0.99172009      0.30600000     -0.78874137E-01
  0.90000000      -3.0068993      0.99236340      0.30700000     -0.79053006E-01
  0.90000000      -3.0064558      0.99285260      0.30800000     -0.79189386E-01
  0.90000000      -3.0061794      0.99315757      0.30900000     -0.79274649E-01
  0.90000000      -3.0060280      0.99332466      0.31000000     -0.79321494E-01
  0.90000000      -3.0059665      0.99339248      0.31100000     -0.79346275E-01
  0.90000000      -3.0059357      0.99342650      0.31200000     -0.79355876E-01
  0.90000000      -3.0059115      0.99345315      0.31300000     -0.79363422E-01
  0.90000000      -3.0057405      0.99364193      0.31400000     -0.79422451E-01
