  0.90000000      -3.0556938      0.93999380      0.14950249     -0.34734146E-01
  0.90000000      -3.0543206      0.94142914      0.14986465     -0.34975000E-01
  0.90000000      -3.0528868      0.94293016      0.15023305     -0.35223512E-01
  0.90000000      -3.0514041      0.94448481      0.15060497     -0.35477777E-01
  0.90000000      -3.0511862      0.94471353      0.15065894     -0.35514941E-01
  0.90000000      -3.0498337      0.94613432      0.15099031     -0.35744552E-01
  0.90000000      -3.0486120      0.94741950      0.15128475     -0.35950532E-01
  0.90000000      -3.0483226      0.94772413      0.15135387     -0.35999138E-01
  0.90000000      -3.0469308      0.94919093      0.15168333     -0.36232098E-01
  0.90000000      -3.0537286      0.94204853      0.15001786     -0.35077935E-01
  0.90000000      -3.0553847      0.94031667      0.14958488     -0.34788624E-01
  0.90000000      -3.0538900      0.94187968      0.14997627     -0.35049931E-01
  0.90000000      -3.0537148      0.94206297      0.15002142     -0.35080329E-01
  0.90000000      -3.0553597      0.94034278      0.14959151     -0.34793021E-01
  0.90000000      -3.0538673      0.94190338      0.14998212     -0.35053863E-01
  0.90000000      -3.0523307      0.94351290      0.15037353     -0.35319167E-01
  0.90000000      -3.0507572      0.94516389      0.15076468     -0.35587952E-01
  0.90000000      -3.0491528      0.94685039      0.15115495     -0.35859506E-01
  0.90000000      -3.0475229      0.94856669      0.15154377     -0.36133165E-01
  0.90000000      -3.0462284      0.94993194      0.15184781     -0.36349154E-01
  0.90000000      -3.0471444      0.94896566      0.15163308     -0.36196431E-01
  0.90000000      -3.0467241      0.94940892      0.15173185     -0.36266575E-01
  0.90000000      -3.0451927      0.95102579      0.15208840     -0.36521241E-01
  0.90000000      -3.0436370      0.95267107      0.15244577     -0.36778627E-01
  0.90000000      -3.0420721      0.95432901      0.15280099     -0.37036417E-01
  0.90000000      -3.0406959      0.95578943      0.15311029     -0.37262333E-01
  0.90000000      -3.0435875      0.95272347      0.15245707     -0.36786798E-01
  0.90000000      -3.0494763      0.94651004      0.15110452     -0.35818379E-01
  0.90000000      -3.0493360      0.94665765      0.15113884     -0.35842282E-01
  0.90000000      -3.0484645      0.94757475      0.15134962     -0.35989797E-01
  0.90000000      -3.0474312      0.94866326      0.15159600     -0.36163521E-01
  0.90000000      -3.0463059      0.94985020      0.15186095     -0.36351684E-01
  0.90000000      -3.0451172      0.95110556      0.15213752     -0.36549469E-01
  0.90000000      -3.0438822      0.95241164      0.15242171     -0.36754070E-01
  0.90000000      -3.0428745      0.95347862      0.15265147     -0.36920423E-01
  0.90000000      -3.0415891      0.95484128      0.15294207     -0.37131942E-01
  0.90000000      -3.0402990      0.95621104      0.15323128     -0.37343608E-01
  0.90000000      -3.0394249      0.95714020      0.15342595     -0.37486693E-01
  0.90000000      -3.0417330      0.95468866      0.15290967     -0.37108300E-01
  0.90000000      -3.0403031      0.95620663      0.15323035     -0.37342927E-01
  0.90000000      -3.0388413      0.95776103      0.15355540     -0.37582091E-01
  0.90000000      -3.0379772      0.95868102      0.15374635     -0.37723170E-01
  0.90000000      -3.0366707      0.96007373      0.15403359     -0.37936132E-01
  0.90000000      -3.0368644      0.95986715      0.15399112     -0.37904588E-01
  0.90000000      -3.0365484      0.96020416      0.15406039     -0.37956041E-01
  0.90000000      -3.0368420      0.95989095      0.15399603     -0.37908231E-01
  0.90000000      -3.0355575      0.96126189      0.15427706     -0.38117290E-01
  0.90000000      -3.0361835      0.96059353      0.15414029     -0.38015448E-01
  0.90000000      -3.0360060      0.96078299      0.15417910     -0.38044332E-01
  0.90000000      -3.0359274      0.96086690      0.15419628     -0.38057121E-01
  0.90000000      -3.0365154      0.96023939      0.15406763     -0.37961425E-01
  0.90000000      -3.0362087      0.96056669      0.15413478     -0.38011354E-01
  0.90000000      -3.0349601      0.96190023      0.15440730     -0.38214425E-01
  0.90000000      -3.0359267      0.96086774      0.15419646     -0.38057249E-01
  0.90000000      -3.0352936      0.96154389      0.15433464     -0.38160216E-01
  0.90000000      -3.0341729      0.96274188      0.15457846     -0.38342307E-01
  0.90000000      -3.0332084      0.96377423      0.15478759     -0.38498887E-01
  0.90000000      -3.0318828      0.96519476      0.15507403     -0.38713878E-01
  0.90000000      -3.0308525      0.96630038      0.15529599     -0.38880865E-01
  0.90000000      -3.0297328      0.96750325      0.15553660     -0.39062222E-01
  0.90000000      -3.0285018      0.96882759      0.15580056     -0.39261539E-01
  0.90000000      -3.0271288      0.97030664      0.15609432     -0.39483737E-01
  0.90000000      -3.0257479      0.97179662      0.15638928     -0.39707185E-01
  0.90000000      -3.0243685      0.97328711      0.15668352     -0.39930348E-01
  0.90000000      -3.0232011      0.97455047      0.15693237     -0.40119245E-01
  0.90000000      -3.0221377      0.97570262      0.15715894     -0.40291321E-01
  0.90000000      -3.0226659      0.97513019      0.15704641     -0.40205849E-01
  0.90000000      -3.0214240      0.97647660      0.15731097     -0.40406821E-01
  0.90000000      -3.0202730      0.97772629      0.15755621     -0.40593157E-01
  0.90000000      -3.0190288      0.97907885      0.15782137     -0.40794629E-01
  0.90000000      -3.0178119      0.98040361      0.15808088     -0.40991775E-01
  0.90000000      -3.0177208      0.98050279      0.15810030     -0.41006528E-01
  0.90000000      -3.0164605      0.98187680      0.15836933     -0.41210810E-01
  0.90000000      -3.0152292      0.98322100      0.15863248     -0.41410497E-01
  0.90000000      -3.0140392      0.98452188      0.15888717     -0.41603606E-01
  0.90000000      -3.0134718      0.98514276      0.15900876     -0.41695727E-01
  0.90000000      -3.0161906      0.98217130      0.15842698     -0.41254572E-01
  0.90000000      -3.0149645      0.98351030      0.15868911     -0.41453453E-01
  0.90000000      -3.0239932      0.97369314      0.15676355     -0.39991082E-01
  0.90000000      -3.0225643      0.97524022      0.15706805     -0.40222282E-01
  0.90000000      -3.0227308      0.97505985      0.15703258     -0.40195344E-01
  0.90000000      -3.0223568      0.97546510      0.15711226     -0.40255862E-01
  0.90000000      -3.0264937      0.97099161      0.15623003     -0.39586508E-01
  0.90000000      -3.0252909      0.97229014      0.15648679     -0.39781115E-01
